datetime,month,hour,river_flow,rainfall,temperature,reservoir_level,power_output
2023-01-16 16:00:00,1,16,142.45,26.93,19.66,45.44,51.87
2023-01-16 17:00:00,1,17,128.67,14.5,20.06,37.78,33.49
2023-01-16 18:00:00,1,18,168.8,31.11,16.68,34.66,47.29
2023-01-16 19:00:00,1,19,108.83,17.04,17.47,36.23,38.6
2023-01-16 20:00:00,1,20,108.21,25.02,16.84,48.58,49.64
2023-01-16 21:00:00,1,21,113.01,26.77,17.29,36.71,36.47
2023-01-16 22:00:00,1,22,82.52,22.51,16.01,39.38,25.62
2023-01-16 23:00:00,1,23,114.48,28.91,16.29,37.77,38.85
2023-01-17 00:00:00,1,0,109.82,29.29,18.94,33.84,27.65
2023-01-17 01:00:00,1,1,128.01,42.05,18.34,36.29,37.24
2023-01-17 02:00:00,1,2,131.84,27.48,19.05,33.49,33.11
2023-01-17 03:00:00,1,3,162.52,29.8,18.5,44.78,65.23
2023-01-17 04:00:00,1,4,144.01,30.16,19.48,40.5,52.54
2023-01-17 05:00:00,1,5,113.46,20.83,19.83,52.41,49.42
2023-01-17 06:00:00,1,6,107.03,18.41,14.59,36.46,41.19
2023-01-17 07:00:00,1,7,134.84,22.68,16.36,35.71,42.21
2023-01-17 08:00:00,1,8,98.6,15.05,17.61,47.67,40.97
2023-01-17 09:00:00,1,9,161.63,19.24,18.03,45.29,62.28
2023-01-17 10:00:00,1,10,148.59,27.95,16.73,41.92,45.63
2023-01-17 11:00:00,1,11,115.62,29.63,19.9,34.43,28.72
2023-01-17 12:00:00,1,12,90.74,21.87,22.03,48.72,36.59
2023-01-17 13:00:00,1,13,152.08,19.26,18.44,39.64,50.03
2023-01-17 14:00:00,1,14,122.71,11.02,18.24,37.85,41.67
2023-01-17 15:00:00,1,15,149.76,13.09,19.77,45.71,53.75
2023-01-17 16:00:00,1,16,93.11,30.41,14.34,39.89,31.32
2023-01-17 17:00:00,1,17,113.01,26.02,18.13,34.17,32.64
2023-01-17 18:00:00,1,18,125.1,18.29,20.03,40.2,42.58
2023-01-17 19:00:00,1,19,125.94,14.32,16.79,36.09,37.99
2023-01-17 20:00:00,1,20,116.0,15.61,15.62,24.95,17.12
2023-01-17 21:00:00,1,21,137.46,25.64,17.7,35.59,29.49
2023-01-17 22:00:00,1,22,103.65,37.54,17.95,37.36,27.58
2023-01-17 23:00:00,1,23,122.15,34.99,16.25,34.22,32.2
2023-01-18 00:00:00,1,0,127.41,22.27,22.26,42.88,39.66
2023-01-18 01:00:00,1,1,135.29,21.58,17.11,36.11,40.46
2023-01-18 02:00:00,1,2,139.23,35.99,15.76,42.39,54.67
2023-01-18 03:00:00,1,3,102.51,24.55,17.88,33.83,32.55
2023-01-18 04:00:00,1,4,94.32,18.69,19.89,44.55,37.37
2023-01-18 05:00:00,1,5,150.55,36.51,18.11,33.62,47.13
2023-01-18 06:00:00,1,6,131.65,13.95,19.04,28.29,26.43
2023-01-18 07:00:00,1,7,110.03,28.78,16.33,46.19,40.09
2023-01-18 08:00:00,1,8,156.02,12.42,21.05,35.72,49.55
2023-01-18 09:00:00,1,9,127.31,30.33,19.2,48.78,49.42
2023-01-18 10:00:00,1,10,148.59,35.27,20.17,42.82,50.96
2023-01-18 11:00:00,1,11,126.35,29.58,18.8,43.95,55.62
2023-01-18 12:00:00,1,12,166.21,25.95,19.72,45.23,63.16
2023-01-18 13:00:00,1,13,160.11,28.88,16.33,40.56,62.97
2023-01-18 14:00:00,1,14,120.02,27.16,17.09,40.62,31.54
2023-01-18 15:00:00,1,15,144.43,21.66,20.76,46.41,52.74
2023-01-18 16:00:00,1,16,137.91,26.71,21.19,40.56,48.68
2023-01-18 17:00:00,1,17,152.37,25.66,15.78,36.36,46.67
2023-01-18 18:00:00,1,18,105.7,42.09,18.57,42.93,27.56
2023-01-18 19:00:00,1,19,138.72,21.08,17.21,29.43,32.9
2023-01-18 20:00:00,1,20,146.17,25.89,16.68,46.6,69.16
2023-01-18 21:00:00,1,21,89.83,8.9,18.64,46.7,36.21
2023-01-18 22:00:00,1,22,101.33,34.4,20.35,45.99,41.88
2023-01-18 23:00:00,1,23,84.22,43.08,18.98,45.8,28.94
2023-01-19 00:00:00,1,0,119.61,18.82,17.43,39.58,40.69
2023-01-19 01:00:00,1,1,139.35,21.53,19.1,39.47,45.8
2023-01-19 02:00:00,1,2,155.05,35.08,17.35,33.85,49.36
2023-01-19 03:00:00,1,3,126.48,40.3,18.9,48.74,56.84
2023-01-19 04:00:00,1,4,157.57,9.63,20.86,37.57,51.41
2023-01-19 05:00:00,1,5,97.4,10.86,13.92,41.7,34.22
2023-01-19 06:00:00,1,6,90.93,49.87,19.67,41.27,22.9
2023-01-19 07:00:00,1,7,123.89,29.58,14.99,33.3,25.83
2023-01-19 08:00:00,1,8,132.68,8.36,20.53,31.28,35.01
2023-01-19 09:00:00,1,9,124.35,29.76,16.8,40.03,45.88
2023-01-19 10:00:00,1,10,83.65,29.91,15.64,37.73,32.98
2023-01-19 11:00:00,1,11,123.22,27.83,19.46,39.55,36.19
2023-01-19 12:00:00,1,12,98.91,36.21,18.8,45.33,29.84
2023-01-19 13:00:00,1,13,138.39,42.05,16.07,41.12,52.12
2023-01-19 14:00:00,1,14,132.33,14.47,15.57,43.79,44.25
2023-01-19 15:00:00,1,15,106.2,43.43,17.7,42.23,29.51
2023-01-19 16:00:00,1,16,114.72,22.53,15.66,38.42,34.28
2023-01-19 17:00:00,1,17,103.82,16.13,15.95,34.99,27.74
2023-01-19 18:00:00,1,18,123.75,39.51,18.3,41.32,49.24
2023-01-19 19:00:00,1,19,144.1,34.24,16.14,40.42,52.9
2023-01-19 20:00:00,1,20,105.29,12.87,18.92,44.58,35.45
2023-01-19 21:00:00,1,21,135.08,19.67,21.05,39.25,51.19
2023-01-19 22:00:00,1,22,114.39,31.17,17.77,38.51,37.36
2023-01-19 23:00:00,1,23,109.14,12.98,18.33,38.85,40.66
2023-01-20 00:00:00,1,0,122.86,12.93,22.11,35.41,42.91
2023-01-20 01:00:00,1,1,104.3,22.31,15.7,47.23,39.77
2023-01-20 02:00:00,1,2,113.93,34.0,20.45,45.7,46.27
2023-01-20 03:00:00,1,3,101.04,29.13,20.21,33.93,26.56
2023-01-20 04:00:00,1,4,164.29,22.14,19.78,44.02,64.96
2023-01-20 05:00:00,1,5,125.71,26.89,20.66,30.77,32.71
2023-01-20 06:00:00,1,6,111.01,15.61,18.63,44.93,46.39
2023-01-20 07:00:00,1,7,129.28,40.3,16.91,36.52,46.99
2023-01-20 08:00:00,1,8,122.75,39.94,20.26,41.8,45.52
2023-01-20 09:00:00,1,9,120.58,23.19,20.34,30.35,30.05
2023-01-20 10:00:00,1,10,137.28,29.92,20.28,34.01,38.54
2023-01-20 11:00:00,1,11,140.15,31.27,18.16,42.34,34.7
2023-01-20 12:00:00,1,12,114.39,42.68,16.64,36.5,31.25
2023-01-20 13:00:00,1,13,113.48,24.8,18.45,35.8,38.54
2023-01-20 14:00:00,1,14,119.5,25.53,19.96,46.98,51.66
2023-01-20 15:00:00,1,15,78.96,18.47,20.12,51.05,29.94
2023-01-20 16:00:00,1,16,94.7,24.31,17.21,44.69,36.11
2023-01-20 17:00:00,1,17,152.34,26.33,18.7,34.54,42.93
2023-01-20 18:00:00,1,18,157.9,13.23,15.45,48.82,67.72
2023-01-20 19:00:00,1,19,120.02,38.12,20.04,32.19,43.26
2023-01-20 20:00:00,1,20,136.53,19.64,16.51,38.48,47.35
2023-01-20 21:00:00,1,21,131.23,41.71,19.64,40.27,40.72
2023-01-20 22:00:00,1,22,186.58,33.38,15.77,49.62,76.81
2023-01-20 23:00:00,1,23,147.39,37.13,20.13,44.56,61.78
2023-01-21 00:00:00,1,0,122.44,17.18,18.72,37.68,31.43
2023-01-21 01:00:00,1,1,105.89,25.65,16.51,35.28,28.07
2023-01-21 02:00:00,1,2,92.87,25.14,19.45,45.01,38.41
2023-01-21 03:00:00,1,3,129.07,36.07,16.89,37.33,46.65
2023-01-21 04:00:00,1,4,109.87,28.0,19.57,41.08,40.68
2023-01-21 05:00:00,1,5,96.55,32.63,17.52,33.15,23.66
2023-01-21 06:00:00,1,6,112.07,21.17,14.63,42.85,42.72
2023-01-21 07:00:00,1,7,103.37,34.91,16.11,42.44,38.66
2023-01-21 08:00:00,1,8,158.74,11.7,17.21,33.79,46.48
2023-01-21 09:00:00,1,9,142.63,41.76,20.81,45.16,53.22
2023-01-21 10:00:00,1,10,124.84,33.07,19.87,42.77,44.79
2023-01-21 11:00:00,1,11,154.6,8.23,21.32,43.7,51.8
2023-01-21 12:00:00,1,12,126.55,29.35,21.38,38.11,52.61
2023-01-21 13:00:00,1,13,107.77,38.15,17.0,40.89,37.54
2023-01-21 14:00:00,1,14,155.46,22.81,17.69,40.32,55.01
2023-01-21 15:00:00,1,15,135.78,29.75,17.25,39.26,43.36
2023-01-21 16:00:00,1,16,104.26,33.36,16.73,40.85,39.74
2023-01-21 17:00:00,1,17,121.19,35.96,14.39,46.28,40.28
2023-01-21 18:00:00,1,18,107.49,2.68,18.04,45.37,31.94
2023-01-21 19:00:00,1,19,97.34,27.52,15.5,34.09,27.52
2023-01-21 20:00:00,1,20,143.52,44.26,18.0,44.93,64.04
2023-01-21 21:00:00,1,21,163.19,10.06,22.3,45.96,68.58
2023-01-21 22:00:00,1,22,97.03,18.89,17.05,39.24,27.71
2023-01-21 23:00:00,1,23,136.26,32.66,18.46,42.54,50.92
2023-01-22 00:00:00,1,0,111.99,34.33,19.89,42.47,36.48
2023-01-22 01:00:00,1,1,115.26,18.27,18.63,35.75,36.49
2023-01-22 02:00:00,1,2,113.15,27.47,18.66,38.09,38.46
2023-01-22 03:00:00,1,3,107.72,44.26,17.35,43.75,43.93
2023-01-22 04:00:00,1,4,125.97,7.13,17.61,37.52,31.58
2023-01-22 05:00:00,1,5,108.38,29.34,16.15,44.88,34.23
2023-01-22 06:00:00,1,6,130.41,10.04,19.76,46.52,50.21
2023-01-22 07:00:00,1,7,124.0,12.22,14.59,45.72,42.11
2023-01-22 08:00:00,1,8,120.22,35.01,20.01,49.9,44.47
2023-01-22 09:00:00,1,9,106.85,14.67,15.26,39.55,36.59
2023-01-22 10:00:00,1,10,113.46,31.51,20.0,40.89,34.1
2023-01-22 11:00:00,1,11,140.11,43.67,17.36,41.6,59.89
2023-01-22 12:00:00,1,12,135.02,29.25,15.61,39.7,42.03
2023-01-22 13:00:00,1,13,105.45,21.02,19.23,42.71,36.2
2023-01-22 14:00:00,1,14,126.99,29.63,19.93,31.44,34.78
2023-01-22 15:00:00,1,15,140.03,28.07,17.2,41.02,40.36
2023-01-22 16:00:00,1,16,91.61,13.56,19.51,33.11,27.84
2023-01-22 17:00:00,1,17,135.87,23.94,13.5,35.19,41.57
2023-01-22 18:00:00,1,18,111.75,33.43,15.43,43.66,38.94
2023-01-22 19:00:00,1,19,136.41,17.98,20.66,39.0,45.74
2023-01-22 20:00:00,1,20,109.73,23.02,17.62,43.49,41.93
2023-01-22 21:00:00,1,21,88.9,50.22,14.35,38.9,36.01
2023-01-22 22:00:00,1,22,92.45,20.72,16.67,45.53,47.6
2023-01-22 23:00:00,1,23,125.96,21.08,16.22,38.8,35.45
2023-01-23 00:00:00,1,0,130.19,24.8,17.74,30.23,26.33
2023-01-23 01:00:00,1,1,106.91,16.08,17.33,41.13,37.18
2023-01-23 02:00:00,1,2,137.77,31.72,18.43,29.16,23.1
2023-01-23 03:00:00,1,3,91.77,21.64,17.93,32.74,28.3
2023-01-23 04:00:00,1,4,123.68,40.67,20.79,35.59,37.26
2023-01-23 05:00:00,1,5,100.78,20.93,18.92,34.96,31.22
2023-01-23 06:00:00,1,6,111.96,5.47,18.99,37.27,33.28
2023-01-23 07:00:00,1,7,125.95,34.95,20.4,34.79,37.81
2023-01-23 08:00:00,1,8,107.79,32.6,17.29,32.97,32.0
2023-01-23 09:00:00,1,9,117.31,32.1,15.55,47.71,47.67
2023-01-23 10:00:00,1,10,145.13,23.7,20.49,36.61,37.58
2023-01-23 11:00:00,1,11,113.46,35.63,18.34,28.85,28.15
2023-01-23 12:00:00,1,12,141.71,20.79,18.35,38.2,54.4
2023-01-23 13:00:00,1,13,102.41,16.53,16.81,34.38,30.56
2023-01-23 14:00:00,1,14,135.6,19.66,16.84,35.58,40.91
2023-01-23 15:00:00,1,15,153.83,42.68,19.77,43.55,63.66
2023-01-23 16:00:00,1,16,75.57,15.05,20.04,37.76,20.06
2023-01-23 17:00:00,1,17,109.06,15.63,19.64,34.24,35.58
2023-01-23 18:00:00,1,18,136.54,16.7,19.66,42.23,45.43
2023-01-23 19:00:00,1,19,120.94,21.27,19.21,45.75,51.57
2023-01-23 20:00:00,1,20,132.42,22.8,18.33,42.68,51.12
2023-01-23 21:00:00,1,21,112.92,14.68,17.72,27.73,24.05
2023-01-23 22:00:00,1,22,126.73,5.76,20.49,34.43,35.05
2023-01-23 23:00:00,1,23,121.89,34.53,17.32,40.24,45.78
2023-01-24 00:00:00,1,0,148.36,14.22,18.81,38.78,38.69
2023-01-24 01:00:00,1,1,130.09,25.86,16.46,38.36,39.4
2023-01-24 02:00:00,1,2,131.75,26.3,16.75,35.09,41.65
2023-01-24 03:00:00,1,3,116.76,40.37,17.6,32.97,30.56
2023-01-24 04:00:00,1,4,115.25,27.85,16.46,50.04,48.76
2023-01-24 05:00:00,1,5,116.35,34.97,19.67,40.14,28.73
2023-01-24 06:00:00,1,6,132.89,29.64,15.38,43.21,43.61
2023-01-24 07:00:00,1,7,116.58,35.98,18.27,40.03,42.31
2023-01-24 08:00:00,1,8,130.8,29.49,18.34,40.23,40.12
2023-01-24 09:00:00,1,9,166.51,29.06,14.45,39.69,48.59
2023-01-24 10:00:00,1,10,142.42,24.03,17.19,34.4,46.16
2023-01-24 11:00:00,1,11,118.48,41.15,18.58,32.43,34.61
2023-01-24 12:00:00,1,12,149.02,39.46,18.93,41.93,46.66
2023-01-24 13:00:00,1,13,116.84,21.38,17.66,40.94,40.58
2023-01-24 14:00:00,1,14,84.24,32.97,19.43,44.69,26.11
2023-01-24 15:00:00,1,15,104.84,14.25,17.85,43.68,37.42
2023-01-24 16:00:00,1,16,87.58,22.75,18.1,35.96,27.14
2023-01-24 17:00:00,1,17,117.97,18.93,18.58,45.66,40.88
2023-01-24 18:00:00,1,18,125.37,10.89,19.93,43.83,49.53
2023-01-24 19:00:00,1,19,158.53,28.1,16.72,43.45,61.93
2023-01-24 20:00:00,1,20,131.54,30.74,17.1,51.25,57.53
2023-01-24 21:00:00,1,21,120.62,16.28,16.73,50.22,52.58
2023-01-24 22:00:00,1,22,141.59,19.9,17.41,43.45,44.03
2023-01-24 23:00:00,1,23,80.78,26.87,20.92,42.83,35.66
2023-01-25 00:00:00,1,0,129.71,11.09,19.22,45.41,48.66
2023-01-25 01:00:00,1,1,140.42,27.12,15.81,37.08,38.74
2023-01-25 02:00:00,1,2,95.43,24.67,16.87,37.15,30.29
2023-01-25 03:00:00,1,3,147.88,24.79,18.82,43.37,57.2
2023-01-25 04:00:00,1,4,131.77,34.35,16.26,35.72,41.81
2023-01-25 05:00:00,1,5,116.69,24.22,16.62,42.96,36.38
2023-01-25 06:00:00,1,6,137.66,11.03,20.76,40.78,50.6
2023-01-25 07:00:00,1,7,170.41,20.55,16.85,35.72,50.45
2023-01-25 08:00:00,1,8,128.64,24.69,19.98,40.13,45.55
2023-01-25 09:00:00,1,9,129.96,26.62,20.58,46.53,46.41
2023-01-25 10:00:00,1,10,115.81,21.69,16.6,40.41,44.26
2023-01-25 11:00:00,1,11,108.0,17.5,16.29,40.43,37.33
2023-01-25 12:00:00,1,12,141.61,18.91,17.52,41.64,55.12
2023-01-25 13:00:00,1,13,107.88,28.32,15.89,42.3,30.37
2023-01-25 14:00:00,1,14,126.43,21.75,18.31,38.35,33.42
2023-01-25 15:00:00,1,15,115.45,20.2,17.66,41.75,38.99
2023-01-25 16:00:00,1,16,134.58,35.07,18.79,34.75,46.34
2023-01-25 17:00:00,1,17,131.67,23.32,20.87,36.0,49.35
2023-01-25 18:00:00,1,18,145.75,46.61,19.71,36.64,40.09
2023-01-25 19:00:00,1,19,114.8,20.17,19.05,42.35,40.8
2023-01-25 20:00:00,1,20,119.6,18.4,14.14,40.8,41.47
2023-01-25 21:00:00,1,21,105.42,17.52,18.96,39.33,38.16
2023-01-25 22:00:00,1,22,116.11,28.95,21.52,43.45,46.5
2023-01-25 23:00:00,1,23,132.55,21.91,12.05,41.89,40.73
2023-01-26 00:00:00,1,0,140.14,10.76,19.45,38.55,45.37
2023-01-26 01:00:00,1,1,106.56,10.86,17.75,34.82,20.9
2023-01-26 02:00:00,1,2,142.39,25.29,16.37,35.9,46.68
2023-01-26 03:00:00,1,3,152.11,23.61,19.67,32.67,39.74
2023-01-26 04:00:00,1,4,133.27,13.89,21.49,40.7,39.2
2023-01-26 05:00:00,1,5,162.54,40.01,19.62,35.69,50.03
2023-01-26 06:00:00,1,6,109.52,28.23,17.33,37.52,32.42
2023-01-26 07:00:00,1,7,100.11,11.64,16.18,39.36,39.16
2023-01-26 08:00:00,1,8,89.43,15.25,18.36,45.22,29.26
2023-01-26 09:00:00,1,9,154.92,21.31,19.82,44.64,68.79
2023-01-26 10:00:00,1,10,138.09,40.06,17.3,39.73,50.02
2023-01-26 11:00:00,1,11,123.89,25.5,17.49,46.33,54.3
2023-01-26 12:00:00,1,12,130.6,30.9,23.72,29.94,27.46
2023-01-26 13:00:00,1,13,102.49,21.69,20.23,49.39,51.15
2023-01-26 14:00:00,1,14,173.92,33.09,20.37,43.46,56.97
2023-01-26 15:00:00,1,15,127.58,35.26,15.15,40.51,42.05
2023-01-26 16:00:00,1,16,127.19,45.65,16.66,35.54,44.22
2023-01-26 17:00:00,1,17,139.52,12.78,18.22,37.81,46.52
2023-01-26 18:00:00,1,18,134.62,29.0,16.07,43.05,42.13
2023-01-26 19:00:00,1,19,129.48,23.43,21.27,43.16,52.28
2023-01-26 20:00:00,1,20,109.19,25.02,20.89,43.34,41.16
2023-01-26 21:00:00,1,21,134.43,35.67,17.0,36.36,38.67
2023-01-26 22:00:00,1,22,162.64,37.59,21.64,35.35,40.23
2023-01-26 23:00:00,1,23,151.91,35.05,18.06,40.98,54.08
2023-01-27 00:00:00,1,0,156.86,32.23,23.25,43.85,56.54
2023-01-27 01:00:00,1,1,114.78,21.33,18.36,40.02,39.08
2023-01-27 02:00:00,1,2,105.21,32.96,19.22,47.41,33.66
2023-01-27 03:00:00,1,3,122.48,7.54,20.87,40.17,38.93
2023-01-27 04:00:00,1,4,126.11,14.73,20.63,40.0,44.46
2023-01-27 05:00:00,1,5,146.88,16.92,19.09,43.35,62.48
2023-01-27 06:00:00,1,6,91.15,26.2,17.79,46.1,34.01
2023-01-27 07:00:00,1,7,155.59,9.86,19.1,33.25,50.36
2023-01-27 08:00:00,1,8,121.84,27.18,16.44,34.41,38.9
2023-01-27 09:00:00,1,9,116.46,25.31,18.38,38.43,38.49
2023-01-27 10:00:00,1,10,104.76,23.3,15.85,55.79,43.68
2023-01-27 11:00:00,1,11,91.9,17.98,14.51,38.69,24.8
2023-01-27 12:00:00,1,12,141.46,18.63,18.17,39.39,49.55
2023-01-27 13:00:00,1,13,126.47,29.75,20.6,43.09,42.81
2023-01-27 14:00:00,1,14,99.2,30.33,19.92,44.88,34.05
2023-01-27 15:00:00,1,15,99.1,18.6,17.91,40.85,32.85
2023-01-27 16:00:00,1,16,118.28,17.85,21.57,45.82,44.38
2023-01-27 17:00:00,1,17,158.38,28.93,16.93,34.03,49.45
2023-01-27 18:00:00,1,18,119.81,40.87,14.24,36.17,33.61
2023-01-27 19:00:00,1,19,94.94,27.07,13.71,45.81,40.27
2023-01-27 20:00:00,1,20,120.09,18.76,15.71,40.05,42.31
2023-01-27 21:00:00,1,21,119.55,6.95,19.71,33.69,25.21
2023-01-27 22:00:00,1,22,71.06,36.98,16.8,33.39,21.26
2023-01-27 23:00:00,1,23,123.91,29.27,18.99,35.95,23.8
2023-01-28 00:00:00,1,0,120.38,28.89,21.36,40.01,35.69
2023-01-28 01:00:00,1,1,138.92,11.44,15.87,42.34,51.36
2023-01-28 02:00:00,1,2,161.98,25.35,19.03,38.35,51.75
2023-01-28 03:00:00,1,3,147.53,34.07,19.15,41.92,42.74
2023-01-28 04:00:00,1,4,119.62,19.41,16.35,37.81,32.12
2023-01-28 05:00:00,1,5,102.87,29.05,20.78,46.12,26.52
2023-01-28 06:00:00,1,6,176.47,37.24,17.5,52.76,70.92
2023-01-28 07:00:00,1,7,126.18,33.93,17.3,38.04,42.92
2023-01-28 08:00:00,1,8,125.28,7.66,22.3,42.4,41.51
2023-01-28 09:00:00,1,9,124.52,21.16,19.12,41.99,44.45
2023-01-28 10:00:00,1,10,128.96,23.92,19.92,40.69,43.83
2023-01-28 11:00:00,1,11,122.11,27.5,20.78,43.27,44.22
2023-01-28 12:00:00,1,12,113.53,22.08,16.77,42.39,45.25
2023-01-28 13:00:00,1,13,114.06,22.2,20.57,37.64,34.79
2023-01-28 14:00:00,1,14,124.34,22.08,17.07,46.58,52.85
2023-01-28 15:00:00,1,15,114.13,23.85,16.98,41.01,26.64
2023-01-28 16:00:00,1,16,110.74,16.31,17.53,38.08,40.72
2023-01-28 17:00:00,1,17,127.13,24.77,16.83,52.22,48.9
2023-01-28 18:00:00,1,18,119.9,34.78,19.72,39.42,34.05
2023-01-28 19:00:00,1,19,155.08,31.12,18.61,41.27,49.85
2023-01-28 20:00:00,1,20,71.98,44.79,17.09,40.88,29.95
2023-01-28 21:00:00,1,21,146.83,4.73,19.42,39.35,43.73
2023-01-28 22:00:00,1,22,149.92,16.37,17.52,42.24,49.53
2023-01-28 23:00:00,1,23,83.53,33.3,17.42,35.78,20.11
2023-01-29 00:00:00,1,0,118.15,27.82,18.17,42.98,43.62
2023-01-29 01:00:00,1,1,117.57,31.37,19.0,31.21,34.31
2023-01-29 02:00:00,1,2,96.85,9.57,18.85,33.51,35.58
2023-01-29 03:00:00,1,3,109.44,39.2,17.35,49.13,56.83
2023-01-29 04:00:00,1,4,102.79,23.86,19.77,33.72,32.15
2023-01-29 05:00:00,1,5,160.05,26.09,17.63,30.2,42.13
2023-01-29 06:00:00,1,6,143.71,16.73,16.76,33.84,34.47
2023-01-29 07:00:00,1,7,150.43,26.04,15.14,48.7,70.63
2023-01-29 08:00:00,1,8,139.43,42.58,20.04,31.04,37.17
2023-01-29 09:00:00,1,9,102.42,27.51,18.1,35.22,28.63
2023-01-29 10:00:00,1,10,114.51,34.72,18.49,32.71,33.17
2023-01-29 11:00:00,1,11,134.79,24.2,20.16,38.63,40.23
2023-01-29 12:00:00,1,12,100.56,10.66,17.12,37.82,20.02
2023-01-29 13:00:00,1,13,139.26,42.39,15.32,37.6,46.52
2023-01-29 14:00:00,1,14,120.19,33.0,18.21,49.28,56.1
2023-01-29 15:00:00,1,15,117.5,30.53,18.69,34.0,36.1
2023-01-29 16:00:00,1,16,139.22,28.82,17.55,39.49,45.81
2023-01-29 17:00:00,1,17,133.89,17.6,21.02,41.69,46.61
2023-01-29 18:00:00,1,18,117.78,26.74,13.1,35.1,35.33
2023-01-29 19:00:00,1,19,148.19,20.84,20.31,42.43,53.14
2023-01-29 20:00:00,1,20,103.38,31.26,19.65,38.0,32.45
2023-01-29 21:00:00,1,21,137.32,22.7,18.99,41.87,48.07
2023-01-29 22:00:00,1,22,136.86,17.22,11.4,39.46,52.81
2023-01-29 23:00:00,1,23,118.81,32.32,20.64,29.75,31.83
2023-01-30 00:00:00,1,0,131.52,17.19,16.02,46.53,51.56
2023-01-30 01:00:00,1,1,99.98,24.48,17.06,50.35,45.27
2023-01-30 02:00:00,1,2,143.48,14.55,17.73,39.12,50.1
2023-01-30 03:00:00,1,3,121.3,27.01,18.89,35.51,40.65
2023-01-30 04:00:00,1,4,114.55,21.19,19.35,47.53,41.61
2023-01-30 05:00:00,1,5,145.98,25.41,19.86,49.45,57.79
2023-01-30 06:00:00,1,6,110.91,25.96,19.7,39.16,32.15
2023-01-30 07:00:00,1,7,96.83,22.41,18.58,38.91,35.25
2023-01-30 08:00:00,1,8,93.87,19.63,18.9,39.6,34.59
2023-01-30 09:00:00,1,9,137.12,37.5,15.89,31.63,29.8
2023-01-30 10:00:00,1,10,99.39,10.66,16.57,38.54,33.9
2023-01-30 11:00:00,1,11,160.1,43.6,19.86,48.57,71.71
2023-01-30 12:00:00,1,12,83.36,31.85,19.75,39.16,26.04
2023-01-30 13:00:00,1,13,158.93,25.94,19.52,34.8,47.69
2023-01-30 14:00:00,1,14,129.22,20.88,17.04,42.48,49.43
2023-01-30 15:00:00,1,15,123.07,9.24,19.89,36.66,31.02
2023-01-30 16:00:00,1,16,114.1,43.58,15.75,39.67,38.5
2023-01-30 17:00:00,1,17,132.98,30.08,20.23,33.66,43.68
2023-01-30 18:00:00,1,18,124.25,46.27,17.55,34.82,33.11
2023-01-30 19:00:00,1,19,147.07,24.68,21.44,43.69,57.74
2023-01-30 20:00:00,1,20,127.28,22.28,15.03,40.58,43.21
2023-01-30 21:00:00,1,21,128.01,9.09,21.6,36.12,35.18
2023-01-30 22:00:00,1,22,117.73,23.79,17.35,40.6,39.37
2023-01-30 23:00:00,1,23,123.86,14.56,17.31,36.96,35.55
2023-01-31 00:00:00,1,0,131.16,19.16,18.46,36.08,35.02
2023-01-31 01:00:00,1,1,90.8,29.35,16.68,45.82,33.42
2023-01-31 02:00:00,1,2,98.04,39.09,17.93,43.91,36.24
2023-01-31 03:00:00,1,3,139.87,22.25,16.6,39.89,45.7
2023-01-31 04:00:00,1,4,128.42,39.92,16.67,40.72,42.28
2023-01-31 05:00:00,1,5,121.32,12.05,19.05,39.96,41.55
2023-01-31 06:00:00,1,6,125.37,26.62,16.27,42.44,47.02
2023-01-31 07:00:00,1,7,131.95,13.05,16.54,36.0,33.89
2023-01-31 08:00:00,1,8,114.2,29.8,15.33,44.31,40.94
2023-01-31 09:00:00,1,9,109.43,22.31,17.06,41.77,28.25
2023-01-31 10:00:00,1,10,128.92,22.91,20.7,38.68,40.77
2023-01-31 11:00:00,1,11,105.43,25.45,16.38,37.56,33.77
2023-01-31 12:00:00,1,12,133.17,29.33,16.61,44.21,51.93
2023-01-31 13:00:00,1,13,90.95,21.08,18.46,39.25,30.53
2023-01-31 14:00:00,1,14,145.58,34.26,17.33,36.51,47.06
2023-01-31 15:00:00,1,15,134.45,37.09,22.53,38.08,43.02
2023-01-31 16:00:00,1,16,130.12,12.57,17.75,43.85,44.2
2023-01-31 17:00:00,1,17,144.65,17.73,18.74,31.95,32.95
2023-01-31 18:00:00,1,18,158.31,24.34,19.96,38.22,49.14
2023-01-31 19:00:00,1,19,145.29,8.35,19.92,45.35,51.11
2023-01-31 20:00:00,1,20,88.18,27.68,18.54,39.16,28.2
2023-01-31 21:00:00,1,21,99.41,11.77,17.75,41.36,31.83
2023-01-31 22:00:00,1,22,112.5,23.24,22.12,45.43,44.72
2023-01-31 23:00:00,1,23,125.52,35.25,17.87,44.46,46.78
2023-02-01 00:00:00,2,0,80.45,24.82,20.12,30.48,22.68
2023-02-01 01:00:00,2,1,55.58,33.39,19.71,32.03,17.06
2023-02-01 02:00:00,2,2,73.83,44.51,17.55,37.2,22.01
2023-02-01 03:00:00,2,3,54.99,36.03,22.64,37.38,16.55
2023-02-01 04:00:00,2,4,57.87,47.34,16.3,32.24,18.06
2023-02-01 05:00:00,2,5,41.96,35.01,20.99,32.41,23.57
2023-02-01 06:00:00,2,6,51.63,67.21,20.59,34.02,9.7
2023-02-01 07:00:00,2,7,43.06,53.5,25.48,39.51,14.4
2023-02-01 08:00:00,2,8,50.58,33.51,17.34,38.02,10.06
